timestamp,aqi,pm2_5,pm10,no2,so2,co,no,o3,nh3,hour,day,month,aqi_change_rate
2025-02-19 16:00:00,5.0,347.21,401.29,134.35,54.36,4325.87,4.02,183.11,34.96,16,19,2,0.0
2025-02-19 17:00:00,5.0,308.68,368.06,175.48,40.05,4806.52,3.46,84.4,39.52,17,19,2,0.0
2025-02-19 18:00:00,5.0,288.6,349.37,211.12,36.72,5340.58,7.15,8.67,42.56,18,19,2,0.0
2025-02-19 19:00:00,5.0,259.54,310.79,178.22,38.62,5020.14,20.12,0.08,41.54,19,19,2,0.0
2025-02-19 20:00:00,5.0,204.72,239.42,119.27,33.38,3391.27,5.42,9.75,33.44,20,19,2,0.0
2025-02-19 21:00:00,5.0,149.45,173.21,69.23,25.51,2216.34,0.02,35.05,23.56,21,19,2,0.0
2025-02-19 22:00:00,5.0,168.87,198.58,80.2,24.08,2643.59,0.56,15.56,20.77,22,19,2,0.0
2025-02-19 23:00:00,5.0,188.24,222.7,87.74,21.93,2910.61,3.63,2.91,14.19,23,19,2,0.0
2025-02-20 00:00:00,5.0,187.81,218.87,83.63,17.64,2696.99,3.46,2.03,9.25,0,20,2,0.0
2025-02-20 01:00:00,5.0,202.06,227.67,74.03,14.07,2723.69,2.65,1.72,8.11,1,20,2,0.0
2025-02-20 02:00:00,5.0,225.01,244.23,56.89,10.61,2750.4,1.87,2.73,7.09,2,20,2,0.0
2025-02-20 03:00:00,5.0,170.33,179.75,29.13,8.94,1789.09,0.02,33.26,5.07,3,20,2,0.0
2025-02-20 04:00:00,5.0,112.52,117.49,13.88,8.11,1028.06,0.0,57.94,4.5,4,20,2,0.0
2025-02-20 05:00:00,5.0,92.71,96.2,10.54,8.82,767.71,0.0,67.23,4.31,5,20,2,0.0
2025-02-20 06:00:00,5.0,95.53,99.27,12.34,8.94,747.68,0.0,66.52,4.56,6,20,2,0.0
2025-02-20 07:00:00,5.0,109.11,117.95,26.73,9.89,1081.47,0.01,44.7,7.54,7,20,2,0.0
2025-02-20 08:00:00,5.0,127.44,143.97,49.35,12.52,1668.93,5.09,14.48,10.51,8,20,2,0.0
2025-02-20 09:00:00,5.0,136.87,158.51,46.61,14.31,2056.12,19.45,11.09,12.03,9,20,2,0.0
2025-02-20 10:00:00,5.0,128.1,147.36,41.13,14.9,1895.9,15.87,14.66,12.03,10,20,2,0.0
2025-02-20 11:00:00,5.0,109.14,121.14,35.64,14.66,1441.96,4.25,27.89,10.39,11,20,2,0.0
2025-02-20 12:00:00,4.0,57.06,60.71,18.51,12.64,814.44,0.14,74.39,5.13,12,20,2,-1.0
2025-02-20 13:00:00,3.0,37.84,40.81,17.14,12.76,727.65,0.27,82.97,4.69,13,20,2,-1.0
2025-02-20 14:00:00,3.0,31.07,34.12,17.99,13.71,720.98,0.33,84.4,4.94,14,20,2,0.0
2025-02-20 15:00:00,3.0,31.75,35.33,21.59,16.93,767.71,0.67,80.82,5.45,15,20,2,0.0
2025-02-20 16:00:00,3.0,39.18,43.64,26.05,18.36,867.84,1.34,71.53,6.27,16,20,2,0.0
2025-02-20 17:00:00,3.0,48.7,54.07,31.53,15.97,961.3,1.2,57.94,6.52,17,20,2,0.0
2025-02-20 18:00:00,4.0,54.7,61.67,33.59,12.52,988.01,0.18,47.92,7.09,18,20,2,1.0
2025-02-20 19:00:00,4.0,55.8,64.62,32.22,12.52,988.01,0.01,47.21,7.47,19,20,2,0.0
2025-02-20 20:00:00,4.0,53.29,62.92,28.79,12.87,974.66,0.0,52.93,7.35,20,20,2,0.0
2025-02-20 21:00:00,4.0,65.77,79.94,35.64,11.92,1228.33,0.03,40.77,7.92,21,20,2,0.0
2025-02-20 22:00:00,5.0,93.33,113.44,47.98,11.32,1668.93,0.73,16.81,9.63,22,20,2,1.0
2025-02-20 23:00:00,5.0,105.8,129.18,50.04,10.37,1895.9,4.47,3.76,10.89,23,20,2,0.0
2025-02-21 00:00:00,5.0,94.3,114.2,43.87,8.23,1762.39,6.65,1.13,8.99,0,21,2,0.0
2025-02-21 01:00:00,4.0,73.73,87.57,34.62,6.5,1361.85,2.82,3.44,7.09,1,21,2,-1.0
2025-02-21 02:00:00,4.0,56.72,66.7,24.33,5.54,1028.06,0.52,10.01,6.33,2,21,2,0.0
2025-02-21 03:00:00,3.0,47.81,56.61,19.02,4.89,881.2,0.25,13.23,5.83,3,21,2,-1.0
2025-02-21 04:00:00,3.0,48.17,58.15,19.19,4.47,894.55,0.51,9.83,6.08,4,21,2,0.0
2025-02-21 05:00:00,4.0,52.04,63.78,20.73,4.77,988.01,1.44,5.23,7.03,5,21,2,1.0
2025-02-21 06:00:00,4.0,58.31,73.08,21.76,5.42,1121.52,4.58,1.52,8.49,6,21,2,0.0
2025-02-21 07:00:00,5.0,81.82,104.98,23.65,7.75,1628.88,18.33,0.11,11.15,7,21,2,1.0
2025-02-21 08:00:00,5.0,105.35,137.14,25.7,9.78,2243.04,39.34,1.31,12.29,8,21,2,0.0
2025-02-21 09:00:00,5.0,115.79,155.98,26.73,10.85,2510.07,47.39,6.35,12.29,9,21,2,0.0
2025-02-21 10:00:00,5.0,125.65,173.78,35.3,12.04,2536.77,40.23,17.7,14.19,10,21,2,0.0
2025-02-21 11:00:00,5.0,127.7,175.85,43.53,13.47,2243.04,22.58,49.35,17.99,11,21,2,0.0
2025-02-21 12:00:00,4.0,64.63,82.83,23.31,25.03,1041.41,5.14,118.73,8.04,12,21,2,-1.0
2025-02-21 13:00:00,4.0,64.46,78.65,19.36,30.04,881.2,3.41,144.48,6.59,13,21,2,0.0
2025-02-21 14:00:00,4.0,72.56,87.45,19.02,32.42,867.84,2.68,161.65,6.78,14,21,2,0.0
2025-02-21 15:00:00,5.0,80.45,97.04,19.19,29.09,921.25,2.1,170.23,7.47,15,21,2,1.0
2025-02-21 16:00:00,5.0,90.27,108.89,24.33,27.66,1041.41,1.84,165.94,9.12,16,21,2,0.0
2025-02-21 17:00:00,5.0,96.59,116.35,36.67,32.9,1201.63,1.23,144.48,10.77,17,21,2,0.0
2025-02-21 18:00:00,5.0,115.78,142.04,71.29,31.95,1815.8,0.22,85.12,17.23,18,21,2,0.0
2025-02-21 19:00:00,5.0,150.06,188.87,111.04,29.09,2723.69,1.1,22.17,22.29,19,21,2,0.0
2025-02-21 20:00:00,5.0,176.47,225.98,113.79,26.46,3257.75,12.96,0.87,20.01,20,21,2,0.0
2025-02-21 21:00:00,5.0,196.73,253.71,100.08,20.74,3578.19,27.05,0.02,15.58,21,21,2,0.0
2025-02-21 22:00:00,5.0,219.89,285.27,89.11,15.97,3845.21,36.66,0.0,14.06,22,21,2,0.0
2025-02-21 23:00:00,5.0,219.49,288.62,80.2,11.92,3791.81,38.0,0.0,11.65,23,21,2,0.0
2025-02-22 00:00:00,5.0,190.63,252.32,74.71,8.11,3364.56,29.95,0.0,7.6,0,22,2,0.0
2025-02-22 01:00:00,5.0,150.94,199.61,69.92,5.54,2616.88,12.18,0.44,5.26,1,22,2,0.0
2025-02-22 02:00:00,5.0,118.98,154.64,53.47,4.59,1922.61,0.7,13.77,4.5,2,22,2,0.0
2025-02-22 03:00:00,5.0,98.36,123.62,30.5,4.89,1401.9,0.0,38.98,4.18,3,22,2,0.0
2025-02-22 04:00:00,5.0,95.65,116.61,22.28,5.01,1255.04,0.0,44.35,4.02,4,22,2,0.0
2025-02-22 05:00:00,5.0,97.81,116.13,21.08,5.07,1268.39,0.0,41.84,4.05,5,22,2,0.0
2025-02-22 06:00:00,5.0,101.02,118.24,23.65,5.25,1348.5,0.01,35.41,4.43,6,22,2,0.0
2025-02-22 07:00:00,5.0,115.27,137.15,37.01,6.38,1695.63,0.53,16.99,6.46,7,22,2,0.0
2025-02-22 08:00:00,5.0,136.49,167.55,44.55,7.99,2269.74,13.97,5.19,8.49,8,22,2,0.0
2025-02-22 09:00:00,5.0,157.11,197.25,41.47,9.66,2803.8,35.76,11.35,11.02,9,22,2,0.0
2025-02-22 10:00:00,5.0,172.24,219.71,47.3,11.21,2990.72,36.66,23.25,16.47,10,22,2,0.0
2025-02-22 11:00:00,5.0,181.44,229.69,51.41,12.52,2723.69,21.01,57.94,20.77,11,22,2,0.0
2025-02-22 12:00:00,5.0,79.68,94.26,16.45,22.89,1041.41,2.63,151.63,7.92,12,22,2,0.0
2025-02-22 13:00:00,4.0,52.65,61.34,9.42,21.22,741.0,1.33,165.94,5.76,13,22,2,-1.0
2025-02-22 14:00:00,4.0,45.33,52.69,8.65,20.27,680.92,1.1,168.8,5.83,14,22,2,0.0
2025-02-22 15:00:00,4.0,45.91,53.89,12.85,21.22,747.68,1.44,164.51,7.35,15,22,2,0.0
2025-02-22 16:00:00,4.0,53.49,63.95,23.99,23.84,961.3,2.07,150.2,10.26,16,22,2,0.0
2025-02-22 17:00:00,4.0,58.06,70.78,41.81,27.89,1228.33,1.82,124.45,12.79,17,22,2,0.0
2025-02-22 18:00:00,5.0,85.04,107.43,97.33,27.18,2216.34,0.8,52.93,22.29,18,22,2,1.0
2025-02-22 19:00:00,5.0,141.2,180.95,134.35,24.08,3738.4,21.01,0.83,35.46,19,22,2,0.0
2025-02-22 20:00:00,5.0,194.16,250.61,127.49,21.22,4699.71,49.62,0.0,38.5,20,22,2,0.0
2025-02-22 21:00:00,5.0,226.42,293.55,117.9,18.12,5020.14,58.11,0.0,33.94,21,22,2,0.0
2025-02-22 22:00:00,5.0,247.25,320.93,108.3,16.45,5073.55,58.11,0.0,31.92,22,22,2,0.0
2025-02-22 23:00:00,5.0,254.92,331.41,101.45,14.66,4966.74,56.33,0.0,28.63,23,22,2,0.0
2025-02-23 00:00:00,5.0,238.71,311.47,95.96,11.21,4592.9,50.96,0.0,21.28,0,23,2,0.0
2025-02-23 01:00:00,5.0,211.96,279.09,87.74,8.23,4005.43,40.23,0.0,14.69,1,23,2,0.0
2025-02-23 02:00:00,5.0,183.76,245.24,74.71,6.26,3311.16,27.05,0.0,11.15,2,23,2,0.0
2025-02-23 03:00:00,5.0,154.08,208.5,56.89,5.07,2563.48,15.42,0.01,9.63,3,23,2,0.0
2025-02-23 04:00:00,5.0,135.54,182.07,41.47,4.53,2056.12,9.05,0.07,8.87,4,23,2,0.0
2025-02-23 05:00:00,5.0,130.23,170.53,33.93,4.41,1869.2,6.98,0.2,8.04,5,23,2,0.0
2025-02-23 06:00:00,5.0,132.36,169.86,31.53,4.71,1895.9,8.49,0.14,7.92,6,23,2,0.0
2025-02-23 07:00:00,5.0,163.76,208.14,31.53,7.09,2536.77,26.82,0.01,10.77,7,23,2,0.0
2025-02-23 08:00:00,5.0,219.98,276.82,32.56,10.01,3845.21,69.74,0.84,12.92,8,23,2,0.0
2025-02-23 09:00:00,5.0,288.08,357.81,40.78,12.64,5447.39,118.02,3.53,17.23,9,23,2,0.0
2025-02-23 10:00:00,5.0,357.97,438.44,79.51,15.14,6675.72,126.96,11.44,28.12,10,23,2,0.0
2025-02-23 11:00:00,5.0,437.95,526.07,156.28,17.17,7263.18,82.25,46.49,34.45,11,23,2,0.0
2025-02-23 12:00:00,5.0,151.93,192.21,58.95,40.53,2323.15,9.83,145.91,15.71,12,23,2,0.0
2025-02-23 13:00:00,5.0,125.96,160.18,38.39,53.41,1628.88,5.09,180.24,12.67,13,23,2,0.0
2025-02-23 14:00:00,5.0,111.11,140.1,27.76,60.08,1255.04,3.13,197.41,11.27,14,23,2,0.0
2025-02-23 15:00:00,5.0,90.05,113.22,22.96,50.07,1041.41,2.26,188.83,11.4,15,23,2,0.0
2025-02-23 16:00:00,5.0,93.41,117.51,33.93,44.35,1228.33,2.71,165.94,14.69,16,23,2,0.0
2025-02-23 17:00:00,5.0,100.74,126.47,54.84,44.35,1535.42,2.29,134.47,17.48,17,23,2,0.0
2025-02-23 18:00:00,5.0,133.79,170.58,111.04,39.1,2510.07,0.76,59.37,27.11,18,23,2,0.0
2025-02-23 19:00:00,5.0,196.31,253.18,148.06,32.9,3898.62,18.33,1.21,40.53,19,23,2,0.0
2025-02-23 20:00:00,5.0,257.43,331.59,146.69,30.52,4913.33,45.15,0.0,50.66,20,23,2,0.0
2025-02-23 21:00:00,5.0,301.43,383.73,148.06,29.8,5447.39,54.54,0.0,56.74,21,23,2,0.0
2025-02-23 22:00:00,5.0,336.37,422.11,150.8,30.52,5821.23,57.22,0.0,60.8,22,23,2,0.0
2025-02-23 23:00:00,5.0,357.57,443.02,157.65,30.99,6195.07,59.01,0.0,62.32,23,23,2,0.0
2025-02-24 00:00:00,5.0,367.59,448.09,163.14,31.47,6622.31,66.16,0.0,63.84,0,24,2,0.0
2025-02-24 01:00:00,5.0,392.14,471.47,167.25,30.99,7049.56,72.42,0.0,63.84,1,24,2,0.0
2025-02-24 02:00:00,5.0,413.06,494.9,161.77,29.56,6835.94,62.58,0.0,65.86,2,24,2,0.0
2025-02-24 03:00:00,5.0,385.96,470.19,134.35,25.27,5714.42,42.92,0.0,59.78,3,24,2,0.0
2025-02-24 04:00:00,5.0,350.32,437.83,102.82,17.88,4646.3,32.63,0.0,40.53,4,24,2,0.0
2025-02-24 05:00:00,5.0,331.11,418.34,81.57,12.87,4112.24,30.85,0.0,24.57,5,24,2,0.0
2025-02-24 06:00:00,5.0,314.87,399.94,63.75,10.25,3685.0,32.63,0.0,15.58,6,24,2,0.0
2025-02-24 07:00:00,5.0,350.77,446.79,54.15,12.87,4379.27,59.01,0.01,18.24,7,24,2,0.0
2025-02-24 08:00:00,5.0,448.66,565.95,55.52,17.17,6462.1,126.96,0.62,24.83,8,24,2,0.0
2025-02-24 09:00:00,5.0,566.14,702.9,71.29,20.98,8865.36,191.33,3.17,37.49,9,24,2,0.0
2025-02-24 10:00:00,5.0,673.57,823.34,135.72,25.03,10467.53,189.54,11.62,54.21,10,24,2,0.0
2025-02-24 11:00:00,5.0,788.64,940.3,260.47,28.13,11108.4,106.39,54.36,53.7,11,24,2,0.0
2025-02-24 12:00:00,5.0,301.92,348.2,97.33,57.22,3738.4,10.73,200.27,22.04,12,24,2,0.0
2025-02-24 13:00:00,5.0,243.5,279.07,62.38,69.62,2670.29,5.42,251.77,16.09,13,24,2,0.0
2025-02-24 14:00:00,5.0,216.44,249.39,41.47,83.92,1949.31,3.05,277.52,12.54,14,24,2,0.0
2025-02-24 15:00:00,5.0,178.1,208.72,38.39,78.2,1602.17,2.49,248.91,14.31,15,24,2,0.0
2025-02-24 16:00:00,5.0,182.28,216.97,64.43,68.66,2056.12,3.8,191.69,21.03,16,24,2,0.0
2025-02-24 17:00:00,5.0,195.43,235.24,106.93,61.99,2777.1,3.74,124.45,27.11,17,24,2,0.0
2025-02-24 18:00:00,5.0,227.9,279.71,169.99,53.88,3898.62,3.35,35.76,36.48,18,24,2,0.0
2025-02-24 19:00:00,5.0,297.55,370.6,189.19,45.3,5500.79,38.0,0.02,51.17,19,24,2,0.0
2025-02-24 20:00:00,5.0,377.58,472.0,189.19,39.58,6835.94,73.31,0.0,64.34,20,24,2,0.0
2025-02-24 21:00:00,5.0,452.74,563.86,186.44,35.29,8010.86,96.56,0.0,73.97,21,24,2,0.0
2025-02-24 22:00:00,5.0,540.65,665.74,191.93,34.33,9506.23,121.59,0.0,84.1,22,24,2,0.0
2025-02-24 23:00:00,5.0,632.14,770.21,202.89,32.9,11108.4,148.42,0.0,85.12,23,24,2,0.0
2025-02-25 00:00:00,5.0,669.79,811.41,208.38,26.94,11962.89,160.93,0.0,70.93,0,25,2,0.0
2025-02-25 01:00:00,5.0,673.63,813.24,200.15,19.31,11749.27,155.57,0.0,52.69,1,25,2,0.0
2025-02-25 02:00:00,5.0,660.9,794.78,183.7,14.07,10894.78,134.11,0.0,41.04,2,25,2,0.0
2025-02-25 03:00:00,5.0,547.94,664.76,139.83,9.54,8331.3,84.94,0.0,28.37,3,25,2,0.0
2025-02-25 04:00:00,5.0,393.4,483.82,90.48,6.74,5340.58,42.02,0.0,19.76,4,25,2,0.0
2025-02-25 05:00:00,5.0,276.8,340.18,59.63,5.96,3231.05,14.98,0.47,17.23,5,25,2,0.0
2025-02-25 06:00:00,5.0,220.54,265.98,46.61,6.2,2216.34,1.34,6.53,16.21,6,25,2,0.0
2025-02-25 07:00:00,5.0,258.21,312.87,47.98,9.89,2937.32,21.46,0.28,18.49,7,25,2,0.0
2025-02-25 08:00:00,5.0,354.37,431.91,55.52,15.02,4966.74,82.25,0.2,20.01,8,25,2,0.0
2025-02-25 09:00:00,5.0,460.8,551.35,65.12,20.27,7049.56,141.26,0.32,22.04,9,25,2,0.0
2025-02-25 10:00:00,5.0,504.33,592.78,66.49,21.7,7583.62,146.63,0.34,22.29,10,25,2,0.0
2025-02-25 11:00:00,5.0,474.58,554.5,63.06,20.74,6782.53,114.44,0.73,21.53,11,25,2,0.0
2025-02-25 12:00:00,5.0,256.28,296.07,86.37,20.5,3417.97,15.87,8.14,16.47,12,25,2,0.0
2025-02-25 13:00:00,5.0,189.28,220.61,65.12,18.36,2376.56,2.37,20.56,17.99,13,25,2,0.0
2025-02-25 14:00:00,5.0,134.98,158.19,37.01,14.07,1562.12,1.01,48.64,17.23,14,25,2,0.0
2025-02-25 15:00:00,5.0,92.25,107.69,21.59,11.8,1094.82,0.66,79.39,14.06,15,25,2,0.0
2025-02-25 16:00:00,4.0,71.86,84.09,19.88,11.21,974.66,0.41,85.83,13.17,16,25,2,-1.0
2025-02-25 17:00:00,4.0,60.57,71.28,22.28,11.32,934.6,0.21,84.4,12.67,17,25,2,0.0
2025-02-25 18:00:00,4.0,63.61,74.82,23.99,11.44,961.3,0.03,79.39,13.3,18,25,2,0.0
2025-02-25 19:00:00,5.0,76.34,90.49,25.7,12.4,1041.41,0.0,77.25,14.95,19,25,2,1.0
2025-02-25 20:00:00,5.0,90.71,107.51,25.02,12.99,1108.17,0.0,78.68,15.45,20,25,2,0.0
2025-02-25 21:00:00,5.0,102.92,120.33,24.33,13.47,1148.22,0.0,76.53,15.33,21,25,2,0.0
2025-02-25 22:00:00,5.0,107.78,125.42,26.05,13.83,1201.63,0.0,66.52,16.21,22,25,2,0.0
2025-02-25 23:00:00,5.0,100.3,116.6,26.73,12.4,1161.58,0.0,57.22,16.47,23,25,2,0.0
2025-02-26 00:00:00,5.0,84.28,97.71,24.33,9.89,1028.06,0.0,52.93,15.58,0,26,2,0.0
2025-02-26 01:00:00,4.0,71.09,82.85,21.25,8.58,907.9,0.0,50.07,16.97,1,26,2,-1.0
2025-02-26 02:00:00,4.0,59.72,70.64,19.36,8.46,834.47,0.0,47.92,19.25,2,26,2,0.0
2025-02-26 03:00:00,4.0,51.52,62.07,19.19,9.18,781.06,0.0,45.06,21.53,3,26,2,0.0
2025-02-26 04:00:00,3.0,46.64,56.88,19.54,10.25,754.36,0.0,41.48,24.07,4,26,2,-1.0
2025-02-26 05:00:00,3.0,42.81,52.44,20.39,10.97,741.0,0.0,37.19,26.35,5,26,2,0.0
2025-02-26 06:00:00,3.0,39.36,48.01,21.42,11.09,734.33,0.01,35.41,26.35,6,26,2,0.0
2025-02-26 07:00:00,3.0,44.63,55.12,27.76,11.92,881.2,0.04,30.04,25.84,7,26,2,0.0
2025-02-26 08:00:00,4.0,52.98,65.46,36.33,12.87,1081.47,0.82,23.6,23.05,8,26,2,1.0
2025-02-26 09:00:00,4.0,56.3,69.01,32.9,12.99,1081.47,2.54,30.04,20.77,9,26,2,0.0
2025-02-26 10:00:00,4.0,60.24,72.74,27.42,13.71,1014.71,3.44,41.84,21.03,10,26,2,0.0
2025-02-26 11:00:00,4.0,67.13,79.19,23.65,15.5,961.3,3.97,55.07,19.51,11,26,2,0.0
2025-02-26 12:00:00,5.0,78.71,90.61,21.08,17.64,867.84,2.29,77.25,15.07,12,26,2,1.0
2025-02-26 13:00:00,5.0,76.65,88.7,19.36,18.12,814.44,1.52,91.55,14.19,13,26,2,0.0
2025-02-26 14:00:00,4.0,60.39,72.78,17.65,17.88,747.68,1.05,103.0,13.68,14,26,2,-1.0
2025-02-26 15:00:00,3.0,47.15,60.2,17.31,18.36,680.92,0.23,108.72,11.27,15,26,2,-1.0
2025-02-26 16:00:00,3.0,46.33,61.49,22.62,23.6,727.65,0.06,100.14,11.15,16,26,2,0.0
2025-02-26 17:00:00,3.0,43.46,58.2,28.1,27.18,781.06,0.01,87.26,11.15,17,26,2,0.0
2025-02-26 18:00:00,3.0,35.79,47.29,35.3,22.89,921.25,0.0,64.37,11.91,18,26,2,0.0
2025-02-26 19:00:00,3.0,38.13,50.45,39.76,19.55,1081.47,0.0,43.63,15.58,19,26,2,0.0
2025-02-26 20:00:00,3.0,47.87,61.1,37.36,19.07,1161.58,0.02,32.54,16.47,20,26,2,0.0
2025-02-26 21:00:00,4.0,61.75,74.28,32.56,15.97,1121.52,0.02,31.47,12.92,21,26,2,1.0
2025-02-26 22:00:00,5.0,76.05,88.48,31.53,12.16,1134.87,0.02,32.54,11.02,22,26,2,1.0
2025-02-26 23:00:00,5.0,81.65,93.44,30.16,9.89,1134.87,0.02,32.9,9.37,23,26,2,0.0
2025-02-27 00:00:00,5.0,75.16,84.4,25.02,7.87,988.01,0.0,38.27,7.35,0,27,2,0.0
2025-02-27 01:00:00,4.0,65.47,72.89,17.48,6.68,807.76,0.0,49.35,6.84,1,27,2,-1.0
2025-02-27 02:00:00,4.0,57.99,64.44,13.71,7.15,687.6,0.0,57.94,6.71,2,27,2,0.0
2025-02-27 03:00:00,3.0,31.46,36.28,11.65,7.87,560.76,0.0,61.51,6.4,3,27,2,-1.0
2025-02-27 04:00:00,2.0,17.63,21.42,10.37,7.87,487.33,0.0,65.8,6.59,4,27,2,-1.0
2025-02-27 05:00:00,2.0,15.61,19.13,10.2,8.58,467.3,0.0,70.1,6.65,5,27,2,0.0
2025-02-27 06:00:00,2.0,16.67,20.3,11.48,9.66,500.68,0.0,69.38,6.46,6,27,2,0.0
2025-02-27 07:00:00,2.0,23.34,29.01,18.68,10.97,674.25,0.0,60.8,7.41,7,27,2,0.0
2025-02-27 08:00:00,3.0,30.17,37.94,29.82,11.92,907.9,0.3,44.7,8.23,8,27,2,1.0
2025-02-27 09:00:00,3.0,30.82,39.08,30.85,11.44,974.66,1.65,33.97,8.36,9,27,2,0.0
2025-02-27 10:00:00,3.0,28.45,36.45,25.7,11.09,921.25,2.93,34.69,8.87,10,27,2,0.0
2025-02-27 11:00:00,3.0,26.3,33.44,21.08,10.85,834.47,4.14,41.84,9.12,11,27,2,0.0
2025-02-27 12:00:00,3.0,25.92,31.57,20.39,12.4,761.03,3.07,57.94,7.28,12,27,2,0.0
2025-02-27 13:00:00,3.0,31.73,36.59,21.93,13.47,767.71,2.15,65.8,6.33,13,27,2,0.0
2025-02-27 14:00:00,3.0,43.92,48.79,22.28,14.31,807.76,1.55,70.1,6.21,14,27,2,0.0
2025-02-27 15:00:00,3.0,40.11,44.0,17.14,11.8,734.33,0.14,79.39,4.88,15,27,2,0.0
2025-02-27 16:00:00,3.0,30.84,34.34,16.45,11.68,680.92,0.07,73.67,4.56,16,27,2,0.0
2025-02-27 17:00:00,2.0,23.91,27.21,18.51,11.44,660.9,0.05,67.23,4.31,17,27,2,-1.0
2025-02-27 18:00:00,3.0,28.08,31.68,21.42,11.44,700.95,0.0,63.66,4.5,18,27,2,1.0
2025-02-27 19:00:00,3.0,49.32,54.03,26.39,12.76,854.49,0.0,55.79,5.32,19,27,2,0.0
2025-02-27 20:00:00,4.0,65.06,70.91,29.13,14.42,947.95,0.0,51.5,5.83,20,27,2,1.0
2025-02-27 21:00:00,4.0,53.11,59.5,27.42,12.87,921.25,0.0,48.64,6.52,21,27,2,0.0
2025-02-27 22:00:00,3.0,37.85,44.5,25.02,10.97,881.2,0.0,42.56,6.78,22,27,2,-1.0
2025-02-27 23:00:00,3.0,29.2,34.85,22.28,9.54,821.11,0.01,39.7,5.89,23,27,2,0.0
2025-02-28 00:00:00,2.0,23.09,26.56,18.34,8.34,714.3,0.0,40.77,4.43,0,28,2,-1.0
2025-02-28 01:00:00,2.0,22.25,24.66,16.11,8.46,660.9,0.0,40.77,3.86,1,28,2,0.0
2025-02-28 02:00:00,2.0,23.48,25.48,15.94,8.94,654.22,0.0,38.27,3.64,2,28,2,0.0
2025-02-28 03:00:00,2.0,24.36,26.45,16.79,9.42,674.25,0.01,33.97,3.58,3,28,2,0.0
2025-02-28 04:00:00,3.0,26.17,28.83,17.48,9.54,707.63,0.01,28.97,4.05,4,28,2,1.0
2025-02-28 05:00:00,3.0,28.0,31.13,17.99,9.66,741.0,0.04,24.68,4.69,5,28,2,0.0
2025-02-28 06:00:00,3.0,32.89,37.23,20.73,10.73,807.76,0.15,18.24,5.64,6,28,2,0.0
2025-02-28 07:00:00,4.0,51.24,60.33,33.59,15.5,1201.63,3.8,4.29,8.23,7,28,2,1.0
2025-02-28 08:00:00,5.0,81.96,97.71,43.18,22.89,2056.12,25.93,0.11,10.89,8,28,2,1.0
2025-02-28 09:00:00,5.0,112.05,134.35,50.72,25.99,2964.02,51.41,1.01,12.16,9,28,2,0.0
2025-02-28 10:00:00,5.0,129.17,155.68,54.84,29.09,3364.56,61.69,3.62,12.92,10,28,2,0.0
2025-02-28 11:00:00,5.0,131.29,158.52,61.69,35.29,3231.05,53.64,9.39,13.3,11,28,2,0.0
2025-02-28 12:00:00,5.0,96.52,113.95,56.89,44.35,2136.23,22.58,29.33,9.37,12,28,2,0.0
2025-02-28 13:00:00,5.0,88.76,102.82,50.04,48.64,1735.69,12.63,55.07,8.49,13,28,2,0.0
2025-02-28 14:00:00,5.0,94.49,107.89,49.35,55.31,1628.88,9.28,81.54,7.98,14,28,2,0.0
2025-02-28 15:00:00,4.0,73.05,82.91,36.67,43.87,1255.04,4.81,104.43,6.21,15,28,2,-1.0
2025-02-28 16:00:00,4.0,57.87,65.62,31.53,34.81,1081.47,2.51,108.72,6.33,16,28,2,0.0
2025-02-28 17:00:00,4.0,65.38,73.23,35.3,30.04,1174.93,1.06,103.0,7.85,17,28,2,0.0
2025-02-28 18:00:00,5.0,86.55,96.58,43.18,22.65,1375.2,0.12,73.67,11.65,18,28,2,1.0
2025-02-28 19:00:00,5.0,104.26,117.54,46.61,15.97,1522.06,0.03,36.84,12.67,19,28,2,0.0
2025-02-28 20:00:00,5.0,103.99,119.46,43.18,13.59,1495.36,0.39,16.81,10.13,20,28,2,0.0
2025-02-28 21:00:00,5.0,95.38,110.61,36.33,12.64,1401.9,0.88,9.66,9.25,21,28,2,0.0
2025-02-28 22:00:00,5.0,90.38,105.25,32.56,12.04,1375.2,1.76,5.23,9.5,22,28,2,0.0
2025-02-28 23:00:00,5.0,80.72,94.07,29.82,10.85,1308.44,2.37,3.44,8.87,23,28,2,0.0
2025-03-01 00:00:00,4.0,63.62,73.48,27.76,9.89,1148.22,1.73,3.8,7.22,0,1,3,-1.0
2025-03-01 01:00:00,4.0,50.15,57.03,24.68,8.46,974.66,0.57,6.79,6.14,1,1,3,0.0
2025-03-01 02:00:00,3.0,45.62,50.98,21.76,7.09,867.84,0.18,11.8,5.89,2,1,3,-1.0
2025-03-01 03:00:00,3.0,45.41,50.24,19.71,6.08,827.79,0.1,15.02,5.57,3,1,3,0.0
2025-03-01 04:00:00,3.0,47.21,52.05,19.02,5.54,827.79,0.11,14.84,5.51,4,1,3,0.0
2025-03-01 05:00:00,4.0,50.11,55.14,19.36,5.48,847.82,0.2,13.05,5.76,5,1,3,1.0
2025-03-01 06:00:00,4.0,54.06,59.56,20.39,5.3,881.2,0.54,8.94,6.97,6,1,3,0.0
2025-03-01 07:00:00,4.0,67.33,75.68,23.31,5.72,1121.52,5.53,1.61,8.99,7,1,3,0.0
2025-03-01 08:00:00,5.0,83.48,95.57,21.25,6.74,1482.01,19.22,0.51,10.77,8,1,3,1.0
